"spatial_unit","unit_id","unit","climate_scenario","management_scenario","feeding_group","species_count","species_estimated","mean_species_capacity_animals","median_species_capacity_animals","mean_change_from_current_pct","median_change_from_current_pct"
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP585_2090","Without_Intervention","Mixed",6,6,52042,40227,-14.1541043208962,-14.3641805420395
"Conservancy","Conservancy_86","#Khoadi-//Hôas","SSP585_2090","Without_Intervention","Omnivore",3,3,282620,136752,-13.107543761145,-13.107543761145
"Conservancy","Conservancy_87","Joseph Mbambangandu","Current","Current","Browser",7,7,4602,4094,0,0
"Conservancy","Conservancy_87","Joseph Mbambangandu","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_87","Joseph Mbambangandu","Current","Current","Grazer",12,12,350,237,0,0
"Conservancy","Conservancy_87","Joseph Mbambangandu","Current","Current","Mixed",6,6,627,476,0,0
"Conservancy","Conservancy_87","Joseph Mbambangandu","Current","Current","Omnivore",3,3,4504,2180,0,0
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","With_Intervention","Browser",7,7,4705,4401,4.0007925480465,1.45237251227178
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","With_Intervention","Grazer",12,12,393,271,11.9605370201006,14.6115987605031
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","With_Intervention","Mixed",6,6,689,521,9.3684865621174,9.84824240077978
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","With_Intervention","Omnivore",3,3,4551,2202,1.02190638938271,1.02190638938271
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","Without_Intervention","Browser",7,7,5189,4645,13.0249225001018,13.4464154616169
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","Without_Intervention","Grazer",12,12,330,216,-7.68877629197475,-5.1201881608309
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","Without_Intervention","Mixed",6,6,651,496,4.63063607703869,3.6990571479531
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2050","Without_Intervention","Omnivore",3,3,4589,2220,1.87302385509257,1.87302385509257
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","With_Intervention","Browser",7,7,4691,4243,2.53513161179118,2.32529274456728
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","With_Intervention","Grazer",12,12,421,290,19.8349093866855,22.5955858998101
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","With_Intervention","Mixed",6,6,714,542,13.1731745868215,13.6864010800596
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","With_Intervention","Omnivore",3,3,4557,2205,1.17562546578008,1.17562546578008
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","Without_Intervention","Browser",7,7,5133,4619,12.0109711876,12.1400311991808
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","Without_Intervention","Grazer",12,12,329,215,-8.03216216597299,-5.49020786756664
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","Without_Intervention","Mixed",6,6,647,492,3.85044543100179,2.9810529842916
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP245_2090","Without_Intervention","Omnivore",3,3,4546,2200,0.918050112772075,0.918050112772074
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","With_Intervention","Browser",7,7,4326,4394,0.0867141578716011,-8.57593377521559
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","With_Intervention","Grazer",12,12,349,244,0.523569423906805,2.86388487904497
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","With_Intervention","Mixed",6,6,629,468,-0.454308323126949,0.879722932529836
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","With_Intervention","Omnivore",3,3,4416,2137,-1.96487886892559,-1.96487886892558
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","Without_Intervention","Browser",7,7,5111,4577,11.3530536270687,11.7894000640048
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","Without_Intervention","Grazer",12,12,326,213,-9.00573582031733,-6.47485187626757
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","Without_Intervention","Mixed",6,6,642,488,3.10298085487944,2.18946219270255
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2050","Without_Intervention","Omnivore",3,3,4522,2188,0.382507613590917,0.382507613590914
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","With_Intervention","Browser",7,7,4162,4215,-3.37463693037542,-12.1683665702865
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","With_Intervention","Grazer",12,12,329,230,-5.09992623033492,-2.8811430663962
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","With_Intervention","Mixed",6,6,599,445,-5.13090297353419,-3.8598777294403
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","With_Intervention","Omnivore",3,3,4231,2047,-6.08085966961126,-6.08085966961126
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","Without_Intervention","Browser",7,7,4860,4379,6.10300165331123,6.13831437281843
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","Without_Intervention","Grazer",12,12,312,204,-12.8330830421382,-10.4261104874498
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","Without_Intervention","Mixed",6,6,613,466,-1.6221014286473,-2.43333567971595
"Conservancy","Conservancy_87","Joseph Mbambangandu","SSP585_2090","Without_Intervention","Omnivore",3,3,4307,2084,-4.38519431793027,-4.38519431793027
"Conservancy","Conservancy_88","Impalila","Current","Current","Browser",7,7,4054,3453,0,0
"Conservancy","Conservancy_88","Impalila","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_88","Impalila","Current","Current","Grazer",12,12,999,550,0,0
"Conservancy","Conservancy_88","Impalila","Current","Current","Mixed",6,6,844,573,0,0
"Conservancy","Conservancy_88","Impalila","Current","Current","Omnivore",3,3,7454,3607,0,0
"Conservancy","Conservancy_88","Impalila","SSP245_2050","With_Intervention","Browser",7,7,4081,3363,1.91928246254493,-0.187831384393204
"Conservancy","Conservancy_88","Impalila","SSP245_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_88","Impalila","SSP245_2050","With_Intervention","Grazer",12,12,994,540,-2.05236568489136,-1.81286031092654
"Conservancy","Conservancy_88","Impalila","SSP245_2050","With_Intervention","Mixed",6,6,823,551,-3.24170990245641,-2.0933737055888
"Conservancy","Conservancy_88","Impalila","SSP245_2050","With_Intervention","Omnivore",3,3,7613,3684,2.12654339639453,2.12654339639453
"Conservancy","Conservancy_88","Impalila","SSP245_2050","Without_Intervention","Browser",7,7,4224,3578,4.44448693048203,4.0307627269265
"Conservancy","Conservancy_88","Impalila","SSP245_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_88","Impalila","SSP245_2050","Without_Intervention","Grazer",12,12,994,540,-1.88986434533582,-1.97244307499477
"Conservancy","Conservancy_88","Impalila","SSP245_2050","Without_Intervention","Mixed",6,6,830,558,-2.00513916500401,-1.4359874925559
"Conservancy","Conservancy_88","Impalila","SSP245_2050","Without_Intervention","Omnivore",3,3,7631,3692,2.36778944373587,2.36778944373587
"Conservancy","Conservancy_88","Impalila","SSP245_2090","With_Intervention","Browser",7,7,4197,3460,5.01323525459457,2.44136769871217
"Conservancy","Conservancy_88","Impalila","SSP245_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_88","Impalila","SSP245_2090","With_Intervention","Grazer",12,12,972,526,-4.61673766685853,-4.36247358507822
"Conservancy","Conservancy_88","Impalila","SSP245_2090","With_Intervention","Mixed",6,6,813,542,-4.50152143027926,-3.2556045626538
"Conservancy","Conservancy_88","Impalila","SSP245_2090","With_Intervention","Omnivore",3,3,7639,3697,2.48608041980495,2.48608041980495
"Conservancy","Conservancy_88","Impalila","SSP245_2090","Without_Intervention","Browser",7,7,4350,3693,7.68579375271833,6.98878721886438
"Conservancy","Conservancy_88","Impalila","SSP245_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_88","Impalila","SSP245_2090","Without_Intervention","Grazer",12,12,974,526,-4.29587360128875,-4.39400851570542
"Conservancy","Conservancy_88","Impalila","SSP245_2090","Without_Intervention","Mixed",6,6,821,551,-3.03624201326303,-2.43586311881208
"Conservancy","Conservancy_88","Impalila","SSP245_2090","Without_Intervention","Omnivore",3,3,7660,3706,2.75620078948285,2.75620078948285
"Conservancy","Conservancy_88","Impalila","SSP585_2050","With_Intervention","Browser",7,7,4124,3398,2.99684940116468,0.86724195128748
"Conservancy","Conservancy_88","Impalila","SSP585_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_88","Impalila","SSP585_2050","With_Intervention","Grazer",12,12,1004,546,-1.01804850167666,-0.775962919475682
"Conservancy","Conservancy_88","Impalila","SSP585_2050","With_Intervention","Mixed",6,6,832,557,-2.21920700397756,-1.05882580368145
"Conservancy","Conservancy_88","Impalila","SSP585_2050","With_Intervention","Omnivore",3,3,7693,3722,3.20543365965029,3.20543365965028
"Conservancy","Conservancy_88","Impalila","SSP585_2050","Without_Intervention","Browser",7,7,4269,3616,5.54971280419399,5.13160396499755
"Conservancy","Conservancy_88","Impalila","SSP585_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_88","Impalila","SSP585_2050","Without_Intervention","Grazer",12,12,1005,545,-0.854557944796208,-0.938023118268728
"Conservancy","Conservancy_88","Impalila","SSP585_2050","Without_Intervention","Mixed",6,6,839,564,-0.969923346257175,-0.39489766213851
"Conservancy","Conservancy_88","Impalila","SSP585_2050","Without_Intervention","Omnivore",3,3,7711,3731,3.44924352636186,3.44924352636186
"Conservancy","Conservancy_88","Impalila","SSP585_2090","With_Intervention","Browser",7,7,3990,3289,-0.152150515189269,-2.59653670636644
"Conservancy","Conservancy_88","Impalila","SSP585_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_88","Impalila","SSP585_2090","With_Intervention","Grazer",12,12,925,501,-9.25723009994338,-9.01562758420424
"Conservancy","Conservancy_88","Impalila","SSP585_2090","With_Intervention","Mixed",6,6,773,516,-9.17201282849568,-7.98362118436596
"Conservancy","Conservancy_88","Impalila","SSP585_2090","With_Intervention","Omnivore",3,3,7266,3516,-2.52070555308529,-2.52070555308529
"Conservancy","Conservancy_88","Impalila","SSP585_2090","Without_Intervention","Browser",7,7,4136,3511,2.38687617091238,1.7237056136143
"Conservancy","Conservancy_88","Impalila","SSP585_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_88","Impalila","SSP585_2090","Without_Intervention","Grazer",12,12,926,501,-8.95234323479661,-9.04553665307493
"Conservancy","Conservancy_88","Impalila","SSP585_2090","Without_Intervention","Mixed",6,6,781,524,-7.77988741698972,-7.20479197251931
"Conservancy","Conservancy_88","Impalila","SSP585_2090","Without_Intervention","Omnivore",3,3,7285,3525,-2.26407607458542,-2.26407607458541
"Conservancy","Conservancy_89","Kasika","Current","Current","Browser",7,7,6371,4741,0,0
"Conservancy","Conservancy_89","Kasika","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_89","Kasika","Current","Current","Grazer",12,12,2708,1449,0,0
"Conservancy","Conservancy_89","Kasika","Current","Current","Mixed",6,6,1865,1237,0,0
"Conservancy","Conservancy_89","Kasika","Current","Current","Omnivore",3,3,17004,8228,0,0
"Conservancy","Conservancy_89","Kasika","SSP245_2050","With_Intervention","Browser",7,7,6024,4373,-4.99610035968557,-5.73773547284688
"Conservancy","Conservancy_89","Kasika","SSP245_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_89","Kasika","SSP245_2050","With_Intervention","Grazer",12,12,2557,1351,-7.03036169669525,-6.78295472753833
"Conservancy","Conservancy_89","Kasika","SSP245_2050","With_Intervention","Mixed",6,6,1714,1140,-8.86932214523624,-7.83218550714663
"Conservancy","Conservancy_89","Kasika","SSP245_2050","With_Intervention","Omnivore",3,3,16235,7856,-4.52517431161908,-4.52517431161908
"Conservancy","Conservancy_89","Kasika","SSP245_2050","Without_Intervention","Browser",7,7,5961,4330,-6.12446028448522,-6.58971740092966
"Conservancy","Conservancy_89","Kasika","SSP245_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_89","Kasika","SSP245_2050","Without_Intervention","Grazer",12,12,2580,1367,-5.88469330525968,-5.69457061969613
"Conservancy","Conservancy_89","Kasika","SSP245_2050","Without_Intervention","Mixed",6,6,1732,1151,-7.78542284915667,-6.92615499778041
"Conservancy","Conservancy_89","Kasika","SSP245_2050","Without_Intervention","Omnivore",3,3,16244,7860,-4.47059841032564,-4.47059841032564
"Conservancy","Conservancy_89","Kasika","SSP245_2090","With_Intervention","Browser",7,7,5938,4281,-6.33829596856986,-7.05631406445337
"Conservancy","Conservancy_89","Kasika","SSP245_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_89","Kasika","SSP245_2090","With_Intervention","Grazer",12,12,2547,1341,-7.76707057693335,-7.47829801469545
"Conservancy","Conservancy_89","Kasika","SSP245_2090","With_Intervention","Mixed",6,6,1690,1125,-10.342977985155,-9.0481012130915
"Conservancy","Conservancy_89","Kasika","SSP245_2090","With_Intervention","Omnivore",3,3,16151,7815,-5.01770708363652,-5.01770708363652
"Conservancy","Conservancy_89","Kasika","SSP245_2090","Without_Intervention","Browser",7,7,5923,4270,-6.6179407237544,-7.26746324873751
"Conservancy","Conservancy_89","Kasika","SSP245_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_89","Kasika","SSP245_2090","Without_Intervention","Grazer",12,12,2553,1345,-7.48313621361168,-7.20856058367287
"Conservancy","Conservancy_89","Kasika","SSP245_2090","Without_Intervention","Mixed",6,6,1694,1128,-10.0743520382075,-8.82355701011793
"Conservancy","Conservancy_89","Kasika","SSP245_2090","Without_Intervention","Omnivore",3,3,16154,7816,-5.00418137767981,-5.0041813776798
"Conservancy","Conservancy_89","Kasika","SSP585_2050","With_Intervention","Browser",7,7,6087,4418,-4.00932209918239,-4.7586207342066
"Conservancy","Conservancy_89","Kasika","SSP585_2050","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_89","Kasika","SSP585_2050","With_Intervention","Grazer",12,12,2584,1365,-6.06396794393018,-5.81395732575745
"Conservancy","Conservancy_89","Kasika","SSP585_2050","With_Intervention","Mixed",6,6,1732,1152,-7.92271131798767,-6.87457915072094
"Conservancy","Conservancy_89","Kasika","SSP585_2050","With_Intervention","Omnivore",3,3,16404,7937,-3.5326243197006,-3.5326243197006
"Conservancy","Conservancy_89","Kasika","SSP585_2050","Without_Intervention","Browser",7,7,6023,4375,-5.14854595094351,-5.61880560288995
"Conservancy","Conservancy_89","Kasika","SSP585_2050","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_89","Kasika","SSP585_2050","Without_Intervention","Grazer",12,12,2607,1381,-4.90726897842592,-4.71509418086885
"Conservancy","Conservancy_89","Kasika","SSP585_2050","Without_Intervention","Mixed",6,6,1750,1163,-6.82837616493783,-5.95982531729625
"Conservancy","Conservancy_89","Kasika","SSP585_2050","Without_Intervention","Omnivore",3,3,16413,7942,-3.47752295787592,-3.47752295787591
"Conservancy","Conservancy_89","Kasika","SSP585_2090","With_Intervention","Browser",7,7,5644,4069,-10.9747112548228,-11.6571339379472
"Conservancy","Conservancy_89","Kasika","SSP585_2090","With_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_89","Kasika","SSP585_2090","With_Intervention","Grazer",12,12,2421,1275,-12.3322317362186,-12.0577555909841
"Conservancy","Conservancy_89","Kasika","SSP585_2090","With_Intervention","Mixed",6,6,1606,1069,-14.7807863719373,-13.5499878081084
"Conservancy","Conservancy_89","Kasika","SSP585_2090","With_Intervention","Omnivore",3,3,15352,7428,-9.7191114564603,-9.71911145646031
"Conservancy","Conservancy_89","Kasika","SSP585_2090","Without_Intervention","Browser",7,7,5630,4059,-11.2401620856696,-11.8575658264832
"Conservancy","Conservancy_89","Kasika","SSP585_2090","Without_Intervention","Carnivore",4,0,,,,
"Conservancy","Conservancy_89","Kasika","SSP585_2090","Without_Intervention","Grazer",12,12,2427,1278,-12.0627090248059,-11.8017092184063
"Conservancy","Conservancy_89","Kasika","SSP585_2090","Without_Intervention","Mixed",6,6,1611,1072,-14.5257950678553,-13.336840791631
"Conservancy","Conservancy_89","Kasika","SSP585_2090","Without_Intervention","Omnivore",3,3,15354,7429,-9.70627227454314,-9.70627227454314
"Conservancy","Conservancy_9","Ovitoto","Current","Current","Browser",7,7,101167,81262,0,0
"Conservancy","Conservancy_9","Ovitoto","Current","Current","Carnivore",4,0,,,,
"Conservancy","Conservancy_9","Ovitoto","Current","Current","Grazer",12,12,4377,2712,0,0
