"spatial_unit","unit_id","unit","species","feeding_regime","forage_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Conservancy","Conservancy_39","African Wild Dog","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",187044.876802028,162974.719373499,-24070.1574285296,-12.8686536835788,187045,162975,-24070
"Conservancy","Conservancy_39","African Wild Dog","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",32825.1231274576,86895.7666263283,54070.6434988708,164.723353173478,32825,86896,54071
"Conservancy","Conservancy_40","Torra","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1277.58137608728,12825.0454261367,11547.4640500494,903.853505239301,1278,12825,11547
"Conservancy","Conservancy_40","Torra","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",14085.5841792456,99072.9663696067,84987.3821903611,603.364270227328,14086,99073,84987
"Conservancy","Conservancy_40","Torra","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",23229.3818574272,71888.1961644042,48658.8143069771,209.470982076173,23229,71888,48659
"Conservancy","Conservancy_40","Torra","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",8577.43271300324,44925.3663570172,36347.933644014,423.762387420552,8577,44925,36348
"Conservancy","Conservancy_41","Ondjou","Cattle","Grazer","Cattle_Grazer","SSP585_2090",18164.3665278263,59369.3590668657,41204.9925390394,226.84519427593,18164,59369,41205
"Conservancy","Conservancy_41","Ondjou","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",224872.907987306,469090.259793523,244217.351806217,108.60238967515,224873,469090,244217
"Conservancy","Conservancy_41","Ondjou","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",429296.624302591,374065.561455561,-55231.0628470302,-12.865478021579,429297,374066,-55231
"Conservancy","Conservancy_41","Ondjou","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",75897.9566350496,199967.735494321,124069.778859271,163.469195166679,75898,199968,124070
"Conservancy","Conservancy_42","#Gaingu","Cattle","Grazer","Cattle_Grazer","SSP585_2090",9.78206113844656,94.1911808350125,84.409119696566,862.897077639514,10,94,84
"Conservancy","Conservancy_42","#Gaingu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",129.123207027495,753.189404518116,624.066197490621,483.310639393999,129,753,624
"Conservancy","Conservancy_42","#Gaingu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",258.246414054989,624.897178486313,366.650764431324,141.977098025939,258,625,367
"Conservancy","Conservancy_42","#Gaingu","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",95.6468200203664,361.611105100083,265.964285079717,278.069134993808,96,362,266
"Conservancy","Conservancy_43","#Gaingu","Cattle","Grazer","Cattle_Grazer","SSP585_2090",3034.46138795366,18313.089522385,15278.6281344314,503.503791318128,3034,18313,15279
"Conservancy","Conservancy_43","#Gaingu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",33242.1334587982,145368.075279019,112125.941820221,337.30067884841,33242,145368,112126
"Conservancy","Conservancy_43","#Gaingu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",54424.5047032311,117556.949575656,63132.4448724245,116.000035676349,54425,117557,63132
"Conservancy","Conservancy_43","#Gaingu","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",19299.9207887026,67361.7072582934,48061.7864695908,249.025822415418,19300,67362,48062
"Conservancy","Conservancy_44","Sheya Shuushona","Cattle","Grazer","Cattle_Grazer","SSP585_2090",21433.2815980177,30510.8834404537,9077.60184243593,42.3528324438917,21433,30511,9078
"Conservancy","Conservancy_44","Sheya Shuushona","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",196947.522107251,250701.322582656,53753.8004754049,27.2934637106693,196948,250701,53754
"Conservancy","Conservancy_44","Sheya Shuushona","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",241814.65941095,229604.380882483,-12210.2785284663,-5.04943685308825,241815,229604,-12210
"Conservancy","Conservancy_44","Sheya Shuushona","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",77185.7754350861,104501.577301074,27315.8018659879,35.3896838012086,77186,104502,27316
"Conservancy","Conservancy_45","!Khoro !goreb","Cattle","Grazer","Cattle_Grazer","SSP585_2090",2335.67545760055,6674.27917541137,4338.60371781082,185.753705793865,2336,6674,4339
"Conservancy","Conservancy_45","!Khoro !goreb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",27047.3620323383,54177.1677666071,27129.8057342688,100.304812357789,27047,54177,27130
"Conservancy","Conservancy_45","!Khoro !goreb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",47941.6361203474,47612.3513371861,-329.284783161311,-0.686845109613511,47942,47612,-329
"Conservancy","Conservancy_45","!Khoro !goreb","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",9743.31722532941,22942.0025803762,13198.6853550468,135.463980591072,9743,22942,13199
"Conservancy","Conservancy_46","Otjimboyo","Cattle","Grazer","Cattle_Grazer","SSP585_2090",257.995082548084,1141.7452002097,883.750117661618,342.545334171983,258,1142,884
"Conservancy","Conservancy_46","Otjimboyo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",2395.77640711232,8929.65067856042,6533.8742714481,272.724710538557,2396,8930,6534
"Conservancy","Conservancy_46","Otjimboyo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",2975.55270302158,6814.32815017373,3838.77544715215,129.010500914805,2976,6814,3839
"Conservancy","Conservancy_46","Otjimboyo","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",1370.2238783322,4154.82782963428,2784.60395130208,203.222553287528,1370,4155,2785
"Conservancy","Conservancy_47","Tsiseb","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1844.08151660516,18127.8272547166,16283.7457381115,883.027436232259,1844,18128,16284
"Conservancy","Conservancy_47","Tsiseb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",22431.1587334917,142802.902254453,120371.743520961,536.62739830393,22431,142803,120372
"Conservancy","Conservancy_47","Tsiseb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",41431.3143905922,112093.790616231,70662.4762256387,170.553305549206,41431,112094,70662
"Conservancy","Conservancy_47","Tsiseb","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",15778.6499525576,67084.5003179593,51305.8503654017,325.15995043724,15779,67085,51306
"Conservancy","Conservancy_48","Sorris Sorris","Cattle","Grazer","Cattle_Grazer","SSP585_2090",3115.87585856988,9651.7029901398,6535.82713156992,209.758906587817,3116,9652,6536
"Conservancy","Conservancy_48","Sorris Sorris","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",28222.024760277,75182.4974724125,46960.4727121355,166.39653997552,28222,75182,46960
"Conservancy","Conservancy_48","Sorris Sorris","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",33439.1117521425,56552.9321071705,23113.820355028,69.1221122329816,33439,56553,23114
"Conservancy","Conservancy_48","Sorris Sorris","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",12924.992130484,33388.8806797108,20463.8885492268,158.328054227299,12925,33389,20464
"Conservancy","Conservancy_49","Okangundumba","Cattle","Grazer","Cattle_Grazer","SSP585_2090",2325.43796831368,6639.07937417919,4313.64140586551,185.498020787611,2325,6639,4314
"Conservancy","Conservancy_49","Okangundumba","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",28941.736542784,54508.2035136012,25566.4669708172,88.3377088759783,28942,54508,25566
"Conservancy","Conservancy_49","Okangundumba","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",55544.7469002926,49762.7533867351,-5781.99351355747,-10.4096135750454,55545,49763,-5782
"Conservancy","Conservancy_49","Okangundumba","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",9744.69243864782,22733.2285922914,12988.5361536436,133.288312950038,9745,22733,12989
"Conservancy","Conservancy_50","Sanitatas","Cattle","Grazer","Cattle_Grazer","SSP585_2090",955.085041530012,6049.70522342427,5094.62018189426,533.420581452398,955,6050,5095
"Conservancy","Conservancy_50","Sanitatas","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",11407.6355243769,47473.6753357659,36066.039811389,316.157013732773,11408,47474,36066
"Conservancy","Conservancy_50","Sanitatas","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",20864.3791773239,36791.2669170453,15926.8877397215,76.3353062382579,20864,36791,15927
"Conservancy","Conservancy_50","Sanitatas","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",5190.02806964377,21090.0229435495,15899.9948739058,306.35662583222,5190,21090,15900
"Conservancy","Conservancy_51","Epupa","Cattle","Grazer","Cattle_Grazer","SSP585_2090",6035.87097601056,17497.7124646099,11461.8414885994,189.895402571629,6036,17498,11462
"Conservancy","Conservancy_51","Epupa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",75140.4562888551,143758.10441753,68617.6481286744,91.319179464248,75140,143758,68618
"Conservancy","Conservancy_51","Epupa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",144236.858451731,131527.018154908,-12709.8402968231,-8.81178391796189,144237,131527,-12710
"Conservancy","Conservancy_51","Epupa","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",25439.3266211082,60016.6526506172,34577.3260295089,135.920759792511,25439,60017,34577
"Conservancy","Conservancy_52","Ongongo","Cattle","Grazer","Cattle_Grazer","SSP585_2090",776.241407808913,2609.88193898856,1833.64053117965,236.220396481481,776,2610,1834
"Conservancy","Conservancy_52","Ongongo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",9681.63053905792,21242.4347353286,11560.8041962707,119.409681557582,9682,21242,11561
"Conservancy","Conservancy_52","Ongongo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",18610.2530194229,18838.6611878254,228.40816840254,1.2273243580523,18610,18839,228
"Conservancy","Conservancy_52","Ongongo","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",3406.53788361506,8993.79244957791,5587.25456596284,164.015629852135,3407,8994,5587
"Conservancy","Conservancy_53","Otjiu-West","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1816.67244872228,5997.69576133321,4181.02331261093,230.147339744795,1817,5998,4181
"Conservancy","Conservancy_53","Otjiu-West","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",22528.3687181032,48612.3900323138,26084.0213142106,115.783000716115,22528,48612,26084
"Conservancy","Conservancy_53","Otjiu-West","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",43057.5409225012,42506.040944522,-551.499977979198,-1.28084411269988,43058,42506,-551
"Conservancy","Conservancy_53","Otjiu-West","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",7866.27958803271,20579.81978113,12713.5401930973,161.620751599509,7866,20580,12714
"Conservancy","Conservancy_54","Marienfluss","Cattle","Grazer","Cattle_Grazer","SSP585_2090",725.992905306607,11478.1266262983,10752.1337209917,1481.02462743087,726,11478,10752
"Conservancy","Conservancy_54","Marienfluss","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",9492.20310627265,88668.0529540019,79175.8498477293,834.114577630647,9492,88668,79176
"Conservancy","Conservancy_54","Marienfluss","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",18863.2018875126,64333.3029440478,45470.1010565352,241.051870873716,18863,64333,45470
"Conservancy","Conservancy_54","Marienfluss","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",6425.23993503824,40273.715777171,33848.4758421327,526.804853738607,6425,40274,33848
"Conservancy","Conservancy_55","Puros","Cattle","Grazer","Cattle_Grazer","SSP585_2090",750.057592545573,13120.1786544196,12370.121061874,1649.22283099513,750,13120,12370
"Conservancy","Conservancy_55","Puros","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",9866.98444735166,101188.879667491,91321.8952201394,925.529939845507,9867,101189,91322
"Conservancy","Conservancy_55","Puros","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",19688.9345290368,72899.171002663,53210.2364736263,270.254524921869,19689,72899,53210
"Conservancy","Conservancy_55","Puros","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",7083.70554007596,46047.8092450749,38964.1037049989,550.052560549843,7084,46048,38964
"Conservancy","Conservancy_56","Okondjombo","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1285.55895580273,7171.47195433219,5885.91299852946,457.848546887854,1286,7171,5886
"Conservancy","Conservancy_56","Okondjombo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",15738.6099907559,56638.874065974,40900.2640752181,259.872149441665,15739,56639,40900
"Conservancy","Conservancy_56","Okondjombo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",29603.7313378201,45029.371701325,15425.6403635049,52.1070813252448,29604,45029,15426
"Conservancy","Conservancy_56","Okondjombo","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",6584.91939904792,24881.2906186404,18296.3712195925,277.852622193643,6585,24881,18296
"Conservancy","Conservancy_57","Otjikongo","Cattle","Grazer","Cattle_Grazer","SSP585_2090",951.252239441465,4460.81487629434,3509.56263685287,368.941327161925,951,4461,3510
"Conservancy","Conservancy_57","Otjikongo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",11265.5142259465,35413.5910184962,24148.0767925498,214.353968298514,11266,35414,24148
"Conservancy","Conservancy_57","Otjikongo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",20449.3450670458,28719.5247518982,8270.17968485243,40.4422716607187,20449,28720,8270
"Conservancy","Conservancy_57","Otjikongo","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",4592.49697015872,15479.1555930106,10886.6586228519,237.053147636059,4592,15479,10887
"Conservancy","Conservancy_58","Kunene River","Cattle","Grazer","Cattle_Grazer","SSP585_2090",5845.34346339201,16706.0549002097,10860.7114368177,185.801082602515,5845,16706,10861
"Conservancy","Conservancy_58","Kunene River","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",72696.6952112741,137089.267150197,64392.5719389229,88.5770278164401,72697,137089,64393
"Conservancy","Conservancy_58","Kunene River","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",139415.512952724,124944.505494562,-14471.0074581612,-10.3797684717255,139416,124945,-14471
"Conservancy","Conservancy_58","Kunene River","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",24491.2676931997,57195.4097024246,32704.1420092249,133.533888155188,24491,57195,32704
"Conservancy","Conservancy_59","Ombazu","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1816.04929338511,5178.27340290316,3362.22410951805,185.139474009038,1816,5178,3362
"Conservancy","Conservancy_59","Ombazu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",22587.7604850721,42527.0323113863,19939.2718263143,88.2746735316758,22588,42527,19939
"Conservancy","Conservancy_59","Ombazu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",43311.8633227124,38850.6834732964,-4461.17984941602,-10.3001337443652,43312,38851,-4461
"Conservancy","Conservancy_59","Ombazu","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",7604.90811903419,17729.811509572,10124.9033905378,133.136432841264,7605,17730,10125
"Conservancy","Conservancy_60","Ombombo","Cattle","Grazer","Cattle_Grazer","SSP585_2090",3283.34839222098,8986.05261209311,5702.70421987213,173.685626337527,3283,8986,5703
"Conservancy","Conservancy_60","Ombombo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",39909.2464274393,73730.1593994642,33820.9129720249,84.7445542062944,39909,73730,33821
"Conservancy","Conservancy_60","Ombombo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",74731.6339268805,67171.5726699753,-7560.06125690519,-10.1162798933343,74732,67172,-7560
"Conservancy","Conservancy_60","Ombombo","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",13590.612997759,30763.7320031999,17173.1190054409,126.360150261601,13591,30764,17173
"Conservancy","Conservancy_61","Otjikondavirongo","Cattle","Grazer","Cattle_Grazer","SSP585_2090",877.699522527771,4590.38512871984,3712.68560619207,423.001894258704,878,4590,3713
"Conservancy","Conservancy_61","Otjikondavirongo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",10759.6851680072,36383.734267279,25624.0490992718,238.148688359973,10760,36384,25624
"Conservancy","Conservancy_61","Otjikondavirongo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",20274.1193456104,29326.6587343958,9052.53938878538,44.6507156955519,20274,29327,9053
"Conservancy","Conservancy_61","Otjikondavirongo","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",4403.62885539572,15927.8473330536,11524.2184776579,261.698223353618,4404,15928,11524
"Conservancy","Conservancy_62","Ombujokanguindi","Cattle","Grazer","Cattle_Grazer","SSP585_2090",2123.05135717745,6386.79076519644,4263.739408019,200.830723835505,2123,6387,4264
"Conservancy","Conservancy_62","Ombujokanguindi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",26339.0969651386,52364.4768275442,26025.3798624055,98.8089299221293,26339,52364,26025
"Conservancy","Conservancy_62","Ombujokanguindi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",50375.556796778,47585.6397947692,-2789.9170020088,-5.53823556385433,50376,47586,-2790
"Conservancy","Conservancy_62","Ombujokanguindi","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",9026.69870839427,21936.952098682,12910.2533902877,143.022978913454,9027,21937,12910
"Conservancy","Conservancy_63","Otuzemba","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1560.47960354923,4503.58770025517,2943.10809670593,188.602791732233,1560,4504,2943
"Conservancy","Conservancy_63","Otuzemba","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",19270.0046693339,36713.4750152143,17443.4703458804,90.5213602446074,19270,36713,17443
"Conservancy","Conservancy_63","Otuzemba","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",36687.7622526411,32742.8279561293,-3944.9342965118,-10.7527253075453,36688,32743,-3945
"Conservancy","Conservancy_63","Otuzemba","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",6511.78207706688,15373.5910040137,8861.80892694679,136.0888436079,6512,15374,8862
"Conservancy","Conservancy_64","Etanga","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1956.81802125808,5506.08564057339,3549.26761931532,181.379544789424,1957,5506,3549
"Conservancy","Conservancy_64","Etanga","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",24192.7176412049,45228.8272344661,21036.1095932612,86.9522387077034,24193,45229,21036
"Conservancy","Conservancy_64","Etanga","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",46115.884425003,41358.4555101062,-4757.42891489682,-10.3162478053168,46116,41358,-4757
