"species","feeding_regime","forage_profile","body_mass_kg","DMI_fraction","annual_demand_kg","species_usable_forage_kg","carrying_capacity_raw","capacity_method","total_area_ha","valid_area_ha","missing_area_ha","missing_area_pct","spatial_unit","unit_id","unit","climate_scenario","management_scenario","scenario_id","current_capacity_raw","capacity_change_from_current_raw","capacity_change_from_current_pct","carrying_capacity_animals","capacity_change_from_current_animals"
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,5611418.70957184,12298.9999113903,"Forage-limited potential livestock carrying capacity",28664.1720255762,28664.1720255762,0,0,"Conservancy","Conservancy_67","Sikunga","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",12844.3120339336,-545.312122543279,-4.24555337103777,12299,-545
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,5162202.25662999,12571.5732277138,"Forage-limited potential livestock carrying capacity",28664.1720255762,28664.1720255762,0,0,"Conservancy","Conservancy_67","Sikunga","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",13122.763927014,-551.190699300203,-4.20026377343833,12572,-551
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,4418145.71791574,4483.15141341018,"Forage-limited potential livestock carrying capacity",28664.1720255762,28664.1720255762,0,0,"Conservancy","Conservancy_67","Sikunga","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",4711.63885431907,-228.487440908883,-4.84942602719717,4483,-228
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,18506774.0177941,5121.56469289999,"Forage-limited potential livestock carrying capacity",133956.457936621,133956.457936621,0,0,"Conservancy","Conservancy_68","Okongo","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",3106.20477251125,2015.35992038874,64.8817469544805,5122,2015
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,21842759.2797496,47874.5408871225,"Forage-limited potential livestock carrying capacity",133956.457936621,133956.457936621,0,0,"Conservancy","Conservancy_68","Okongo","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",38065.9157515668,9808.6251355557,25.7674745028352,47875,9809
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,26339696.8980292,64145.380573587,"Forage-limited potential livestock carrying capacity",133956.457936621,133956.457936621,0,0,"Conservancy","Conservancy_68","Okongo","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",73692.196442489,-9546.815868902,-12.9549888994726,64145,-9547
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,18128935.9459713,18395.6732074797,"Forage-limited potential livestock carrying capacity",133956.457936621,133956.457936621,0,0,"Conservancy","Conservancy_68","Okongo","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",12673.4087841418,5722.26442333795,45.1517387373965,18396,5722
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,14861197.1499255,4112.68774039725,"Forage-limited potential livestock carrying capacity",65510.5802386509,65510.5802386509,0,0,"Conservancy","Conservancy_69","Okatjandja Kozomenje","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",1644.05917276774,2468.62856762951,150.154484006413,4113,2469
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,15415373.0548588,33787.119024348,"Forage-limited potential livestock carrying capacity",65510.5802386509,65510.5802386509,0,0,"Conservancy","Conservancy_69","Okatjandja Kozomenje","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",19730.6193210647,14056.4997032833,71.2420602442842,33787,14056
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,12691592.163261,30907.9870033754,"Forage-limited potential livestock carrying capacity",65510.5802386509,65510.5802386509,0,0,"Conservancy","Conservancy_69","Okatjandja Kozomenje","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",36427.8884888917,-5519.90148551634,-15.1529548225107,30908,-5520
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,13882861.2935469,14087.1246002506,"Forage-limited potential livestock carrying capacity",65510.5802386509,65510.5802386509,0,0,"Conservancy","Conservancy_69","Okatjandja Kozomenje","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",6762.09361121276,7325.03098903779,108.32489773421,14087,7325
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,7469035.15240886,2066.98080874744,"Forage-limited potential livestock carrying capacity",32899.0309592611,32899.0309592611,0,0,"Conservancy","Conservancy_70","Otjombande","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",798.100779407811,1268.88002933963,158.987443951769,2067,1269
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,7745498.357279,16976.43475568,"Forage-limited potential livestock carrying capacity",32899.0309592611,32899.0309592611,0,0,"Conservancy","Conservancy_70","Otjombande","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",9789.4442130151,7186.9905426649,73.4157158085622,16976,7187
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,6371466.27215413,15516.5084253373,"Forage-limited potential livestock carrying capacity",32899.0309592611,32899.0309592611,0,0,"Conservancy","Conservancy_70","Otjombande","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",18508.7621124058,-2992.25368706845,-16.1666872635575,15517,-2992
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,6976121.39262407,7078.76346283518,"Forage-limited potential livestock carrying capacity",32899.0309592611,32899.0309592611,0,0,"Conservancy","Conservancy_70","Otjombande","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",3319.15286607933,3759.61059675585,113.27018514808,7079,3760
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,4842697.99271061,1340.16825590442,"Forage-limited potential livestock carrying capacity",38504.9112920311,38504.9112920311,0,0,"Conservancy","Conservancy_71","Sobbe","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",1348.89571173013,-8.72745582571065,-0.647007455788899,1340,-9
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,5969916.35807339,13084.7481820787,"Forage-limited potential livestock carrying capacity",38504.9112920311,38504.9112920311,0,0,"Conservancy","Conservancy_71","Sobbe","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",13468.3349425348,-383.586760456183,-2.84806371457813,13085,-384
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,7788811.56879358,18968.1864689037,"Forage-limited potential livestock carrying capacity",38504.9112920311,38504.9112920311,0,0,"Conservancy","Conservancy_71","Sobbe","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",20265.0618347414,-1296.8753658377,-6.39956283584787,18968,-1297
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,4843992.20939441,4915.26353058793,"Forage-limited potential livestock carrying capacity",38504.9112920311,38504.9112920311,0,0,"Conservancy","Conservancy_71","Sobbe","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",4992.45273087197,-77.1892002840304,-1.54611779910731,4915,-77
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,3504441.89522675,969.819259783243,"Forage-limited potential livestock carrying capacity",22425.1929980248,22425.1929980248,0,0,"Conservancy","Conservancy_72","Balyerwa","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",983.866657997444,-14.0473982142004,-1.42777459730085,970,-14
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,4211238.4849659,9230.11174787047,"Forage-limited potential livestock carrying capacity",22425.1929980248,22425.1929980248,0,0,"Conservancy","Conservancy_72","Balyerwa","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",9490.69536761152,-260.58361974105,-2.74567468080719,9230,-261
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,4358368.95796245,10613.9883298933,"Forage-limited potential livestock carrying capacity",22425.1929980248,22425.1929980248,0,0,"Conservancy","Conservancy_72","Balyerwa","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",11361.8396300377,-747.851300144332,-6.58213215901422,10614,-748
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,3458045.79752123,3508.92521311134,"Forage-limited potential livestock carrying capacity",22425.1929980248,22425.1929980248,0,0,"Conservancy","Conservancy_72","Balyerwa","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",3579.82690807748,-70.901694966135,-1.9805900337291,3509,-71
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,3532171.75741704,977.493221922523,"Forage-limited potential livestock carrying capacity",18822.4675151259,18822.4675151259,0,0,"Conservancy","Conservancy_73","Wuparo","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",955.28260007136,22.2106218511627,2.32503155082104,977,22
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,3926166.68747813,8605.29684926713,"Forage-limited potential livestock carrying capacity",18822.4675151259,18822.4675151259,0,0,"Conservancy","Conservancy_73","Wuparo","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",8612.33357563581,-7.0367263686785,-0.0817052231765072,8605,-7
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,3728832.24197691,9080.86999568196,"Forage-limited potential livestock carrying capacity",18822.4675151259,18822.4675151259,0,0,"Conservancy","Conservancy_73","Wuparo","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",9666.95368414686,-586.083688464894,-6.06275469619795,9081,-586
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,3391038.34561665,3440.93185755114,"Forage-limited potential livestock carrying capacity",18822.4675151259,18822.4675151259,0,0,"Conservancy","Conservancy_73","Wuparo","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",3390.52610919118,50.4057483599627,1.48666450977389,3441,50
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,4884736.24221177,1351.8019211877,"Forage-limited potential livestock carrying capacity",28710.3592773128,28710.3592773128,0,0,"Conservancy","Conservancy_74","Dzoti","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",1274.46105350107,77.3408676866388,6.06851558736739,1352,77
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,5631048.69794337,12342.0245434375,"Forage-limited potential livestock carrying capacity",28710.3592773128,28710.3592773128,0,0,"Conservancy","Conservancy_74","Dzoti","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",12108.6113811202,233.413162317351,1.92766251199778,12342,233
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,5737442.76159257,13972.4633463442,"Forage-limited potential livestock carrying capacity",28710.3592773128,28710.3592773128,0,0,"Conservancy","Conservancy_74","Dzoti","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",14971.5040197288,-999.040673384601,-6.67294796880868,13972,-999
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,4762512.30564751,4832.58478503045,"Forage-limited potential livestock carrying capacity",28710.3592773128,28710.3592773128,0,0,"Conservancy","Conservancy_74","Dzoti","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",4631.7979803085,200.786804721949,4.33496464171297,4833,201
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,27735531.1049309,7675.53095473389,"Forage-limited potential livestock carrying capacity",132751.7429287,132751.7429287,0,0,"Conservancy","Conservancy_75","Huibes","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",6680.78611504429,994.744839689599,14.8896375749788,7676,995
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,29350112.9577007,64329.0147018098,"Forage-limited potential livestock carrying capacity",132751.7429287,132751.7429287,0,0,"Conservancy","Conservancy_75","Huibes","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",59762.3168458315,4566.69785597829,7.64143376127633,64329,4567
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,25707274.821466,62605.2354860665,"Forage-limited potential livestock carrying capacity",132751.7429287,132751.7429287,0,0,"Conservancy","Conservancy_75","Huibes","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",69079.9709128902,-6474.73542682373,-9.37281145498508,62605,-6475
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,26143787.0222364,26528.4495405747,"Forage-limited potential livestock carrying capacity",132751.7429287,132751.7429287,0,0,"Conservancy","Conservancy_75","Huibes","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",23796.0224931245,2732.42704745024,11.4827049278498,26528,2732
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,1462089.72468194,404.618714454667,"Forage-limited potential livestock carrying capacity",8910.60553649635,8910.60553649635,0,0,"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",439.675246406958,-35.0565319522903,-7.97327851380617,405,-35
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,1849488.17520486,4053.67271277778,"Forage-limited potential livestock carrying capacity",8910.60553649635,8910.60553649635,0,0,"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",4323.28567143645,-269.612958658662,-6.23629755581432,4054,-270
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,1589712.80741837,3871.44671517412,"Forage-limited potential livestock carrying capacity",8910.60553649635,8910.60553649635,0,0,"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",4018.56222983955,-147.115514665436,-3.66089925329611,3871,-147
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,1457833.13585271,1479.28273551772,"Forage-limited potential livestock carrying capacity",8910.60553649635,8910.60553649635,0,0,"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",1596.55768575871,-117.274950240987,-7.34548781337996,1479,-117
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,22053556.47062,6103.1012787104,"Forage-limited potential livestock carrying capacity",95786.5088433429,95786.5088433429,0,0,"Conservancy","Conservancy_77","Okongoro","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",2632.29967127878,3470.80160743162,131.854349461112,6103,3471
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,22826307.0789711,50030.2620908956,"Forage-limited potential livestock carrying capacity",95786.5088433429,95786.5088433429,0,0,"Conservancy","Conservancy_77","Okongoro","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",30395.5742832718,19634.6878076238,64.5971930802761,50030,19635
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,18658884.0308872,45440.2046414301,"Forage-limited potential livestock carrying capacity",95786.5088433429,95786.5088433429,0,0,"Conservancy","Conservancy_77","Okongoro","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",53701.5030319083,-8261.29839047816,-15.3837377430004,45440,-8261
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,20578427.1833967,20881.2046508338,"Forage-limited potential livestock carrying capacity",95786.5088433429,95786.5088433429,0,0,"Conservancy","Conservancy_77","Okongoro","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",10587.868062383,10293.3365884507,97.2182173767473,20881,10293
"Cattle","Grazer","Cattle_Grazer",450,0.022,3613.5,3066071.74268384,848.504702555373,"Forage-limited potential livestock carrying capacity",20665.9645149572,20665.9645149572,0,0,"Conservancy","Conservancy_78","Lusese","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",879.314999015914,-30.8102964605409,-3.50389752193723,849,-31
"Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50,0.025,456.25,3894070.66314015,8534.94939866334,"Forage-limited potential livestock carrying capacity",20665.9645149572,20665.9645149572,0,0,"Conservancy","Conservancy_78","Lusese","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",8966.77702205802,-431.82762339468,-4.81586218027276,8535,-432
"Goats","Browser-Mixed","Goat_Browser_Mixed",45,0.025,410.625,3768411.37321814,9177.25752990719,"Forage-limited potential livestock carrying capacity",20665.9645149572,20665.9645149572,0,0,"Conservancy","Conservancy_78","Lusese","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",9836.08516259536,-658.827632688168,-6.69806759292361,9177,-659
"Donkeys","Grazer","Donkey_Grazer",180,0.015,985.5,3059891.74156865,3104.91297977539,"Forage-limited potential livestock carrying capacity",20665.9645149572,20665.9645149572,0,0,"Conservancy","Conservancy_78","Lusese","SSP585_2050","With_Intervention","SSP585_2050_With_Intervention",3245.65007350847,-140.737093733083,-4.3361758213494,3105,-141
