"spatial_unit","unit_id","unit","climate_scenario","management_scenario","feeding_regime","livestock_species","mean_species_capacity_animals","median_species_capacity_animals","mean_change_from_current_pct","median_change_from_current_pct"
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","Without_Intervention","Browser-Mixed",1,21532,21532,-11.2318464013346,-11.2318464013346
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","Without_Intervention","Grazer",2,2804,2804,-16.5214614021253,-16.5214614021253
"Conservancy","Conservancy_61","Otjikondavirongo","SSP245_2090","Without_Intervention","Grazer-Mixed",1,11427,11427,-14.9820684497661,-14.9820684497661
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","With_Intervention","Browser-Mixed",1,31737,31737,30.8434919216745,30.8434919216745
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","With_Intervention","Grazer",2,11088,11088,274.402079033221,274.402079033221
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","With_Intervention","Grazer-Mixed",1,39333,39333,192.646643367348,192.646643367348
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","Without_Intervention","Browser-Mixed",1,22048,22048,-9.10177991270277,-9.10177991270277
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","Without_Intervention","Grazer",2,2889,2889,-13.8122564382065,-13.8122564382065
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2050","Without_Intervention","Grazer-Mixed",1,11768,11768,-12.4449712689124,-12.4449712689124
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","With_Intervention","Browser-Mixed",1,29327,29327,20.904789506111,20.904789506111
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","With_Intervention","Grazer",2,10259,10259,246.412969460484,246.412969460484
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","With_Intervention","Grazer-Mixed",1,36384,36384,170.705233751013,170.705233751013
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","Without_Intervention","Browser-Mixed",1,20274,20274,-16.416044729028,-16.416044729028
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","Without_Intervention","Grazer",2,2641,2641,-21.3826072861559,-21.3826072861559
"Conservancy","Conservancy_61","Otjikondavirongo","SSP585_2090","Without_Intervention","Grazer-Mixed",1,10760,10760,-19.9449109017875,-19.9449109017875
"Conservancy","Conservancy_62","Ombujokanguindi","Current","Current","Browser-Mixed",1,57257,57257,0,0
"Conservancy","Conservancy_62","Ombujokanguindi","Current","Current","Grazer",2,6575,6575,0,0
"Conservancy","Conservancy_62","Ombujokanguindi","Current","Current","Grazer-Mixed",1,30628,30628,0,0
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","With_Intervention","Browser-Mixed",1,53153,53153,-7.16732495253396,-7.16732495253396
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","With_Intervention","Grazer",2,15871,15871,157.5523784632,157.5523784632
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","With_Intervention","Grazer-Mixed",1,58655,58655,91.5044198715643,91.5044198715643
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","Without_Intervention","Browser-Mixed",1,56205,56205,-1.83627241949931,-1.83627241949931
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","Without_Intervention","Grazer",2,6254,6254,-5.09578313468814,-5.09578313468814
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2050","Without_Intervention","Grazer-Mixed",1,29492,29492,-3.70895065508635,-3.70895065508635
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","With_Intervention","Browser-Mixed",1,50401,50401,-11.9743131771079,-11.9743131771079
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","With_Intervention","Grazer",2,15000,15000,143.380347657637,143.380347657637
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","With_Intervention","Grazer-Mixed",1,55463,55463,81.0843491605183,81.0843491605183
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","Without_Intervention","Browser-Mixed",1,53353,53353,-6.81713080500169,-6.81713080500169
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","Without_Intervention","Grazer",2,5904,5904,-10.4595138331845,-10.4595138331845
"Conservancy","Conservancy_62","Ombujokanguindi","SSP245_2090","Without_Intervention","Grazer-Mixed",1,27896,27896,-8.92187159474022,-8.92187159474022
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","With_Intervention","Browser-Mixed",1,51179,51179,-10.6155156629329,-10.6155156629329
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","With_Intervention","Grazer",2,15284,15284,148.02268208434,148.02268208434
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","With_Intervention","Grazer-Mixed",1,56482,56482,84.4119695488524,84.4119695488524
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","Without_Intervention","Browser-Mixed",1,54103,54103,-5.50740693097623,-5.50740693097623
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","Without_Intervention","Grazer",2,6021,6021,-8.63901163645004,-8.63901163645004
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2050","Without_Intervention","Grazer-Mixed",1,28390,28390,-7.30878214064893,-7.30878214064893
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","With_Intervention","Browser-Mixed",1,47586,47586,-16.8905772957233,-16.8905772957233
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","With_Intervention","Grazer",2,14162,14162,129.780931822611,129.780931822611
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","With_Intervention","Grazer-Mixed",1,52364,52364,70.9670038725198,70.9670038725198
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","Without_Intervention","Browser-Mixed",1,50376,50376,-12.0179225950653,-12.0179225950653
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","Without_Intervention","Grazer",2,5575,5575,-15.4562111375632,-15.4562111375632
"Conservancy","Conservancy_62","Ombujokanguindi","SSP585_2090","Without_Intervention","Grazer-Mixed",1,26339,26339,-14.004363918922,-14.004363918922
"Conservancy","Conservancy_63","Otuzemba","Current","Current","Browser-Mixed",1,41676,41676,0,0
"Conservancy","Conservancy_63","Otuzemba","Current","Current","Grazer",2,4680,4680,0,0
"Conservancy","Conservancy_63","Otuzemba","Current","Current","Grazer-Mixed",1,22183,22183,0,0
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","With_Intervention","Browser-Mixed",1,36136,36136,-13.2936105296897,-13.2936105296897
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","With_Intervention","Grazer",2,10968,10968,149.094068359124,149.094068359124
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","With_Intervention","Grazer-Mixed",1,40517,40517,82.6507102366185,82.6507102366185
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","Without_Intervention","Browser-Mixed",1,40482,40482,-2.86437360432014,-2.86437360432014
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","Without_Intervention","Grazer",2,4465,4465,-4.76868877659426,-4.76868877659426
"Conservancy","Conservancy_63","Otuzemba","SSP245_2050","Without_Intervention","Grazer-Mixed",1,21298,21298,-3.98950961820402,-3.98950961820402
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","With_Intervention","Browser-Mixed",1,34591,34591,-17.0009060612262,-17.0009060612262
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","With_Intervention","Grazer",2,10499,10499,138.450136982082,138.450136982082
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","With_Intervention","Grazer-Mixed",1,38785,38785,74.8450076143823,74.8450076143823
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","Without_Intervention","Browser-Mixed",1,38758,38758,-7.00102133735944,-7.00102133735944
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","Without_Intervention","Grazer",2,4264,4264,-9.07837787126689,-9.07837787126689
"Conservancy","Conservancy_63","Otuzemba","SSP245_2090","Without_Intervention","Grazer-Mixed",1,20357,20357,-8.22839624042503,-8.22839624042503
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","With_Intervention","Browser-Mixed",1,34766,34766,-16.5811192032981,-16.5811192032981
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","With_Intervention","Grazer",2,10552,10552,139.65062024296,139.65062024296
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","With_Intervention","Grazer-Mixed",1,38981,38981,75.7260572147686,75.7260572147686
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","Without_Intervention","Browser-Mixed",1,38947,38947,-6.54737163266769,-6.54737163266769
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","Without_Intervention","Grazer",2,4296,4296,-8.37747391852129,-8.37747391852129
"Conservancy","Conservancy_63","Otuzemba","SSP585_2050","Without_Intervention","Grazer-Mixed",1,20490,20490,-7.62866007739825,-7.62866007739825
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","With_Intervention","Browser-Mixed",1,32743,32743,-21.434676977768,-21.434676977768
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","With_Intervention","Grazer",2,9939,9939,125.714387343581,125.714387343581
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","With_Intervention","Grazer-Mixed",1,36713,36713,65.5061372780736,65.5061372780736
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","Without_Intervention","Browser-Mixed",1,36688,36688,-11.9689387793998,-11.9689387793998
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","Without_Intervention","Grazer",2,4036,4036,-13.9338523069149,-13.9338523069149
"Conservancy","Conservancy_63","Otuzemba","SSP585_2090","Without_Intervention","Grazer-Mixed",1,19270,19270,-13.1298784212002,-13.1298784212002
"Conservancy","Conservancy_64","Etanga","Current","Current","Browser-Mixed",1,50956,50956,0,0
"Conservancy","Conservancy_64","Etanga","Current","Current","Grazer",2,6131,6131,0,0
"Conservancy","Conservancy_64","Etanga","Current","Current","Grazer-Mixed",1,28376,28376,0,0
"Conservancy","Conservancy_64","Etanga","SSP245_2050","With_Intervention","Browser-Mixed",1,45256,45256,-11.1851835432487,-11.1851835432487
"Conservancy","Conservancy_64","Etanga","SSP245_2050","With_Intervention","Grazer",2,13343,13343,129.365005398121,129.365005398121
"Conservancy","Conservancy_64","Etanga","SSP245_2050","With_Intervention","Grazer-Mixed",1,49531,49531,74.5493649457207,74.5493649457207
"Conservancy","Conservancy_64","Etanga","SSP245_2050","Without_Intervention","Browser-Mixed",1,50415,50415,-1.06205171871502,-1.06205171871502
"Conservancy","Conservancy_64","Etanga","SSP245_2050","Without_Intervention","Grazer",2,5625,5625,-8.8968901071187,-8.8968901071187
"Conservancy","Conservancy_64","Etanga","SSP245_2050","Without_Intervention","Grazer-Mixed",1,26722,26722,-5.8298455204897,-5.8298455204897
"Conservancy","Conservancy_64","Etanga","SSP245_2090","With_Intervention","Browser-Mixed",1,42958,42958,-15.6952404430722,-15.6952404430722
"Conservancy","Conservancy_64","Etanga","SSP245_2090","With_Intervention","Grazer",2,12653,12653,117.496964324371,117.496964324371
"Conservancy","Conservancy_64","Etanga","SSP245_2090","With_Intervention","Grazer-Mixed",1,46978,46978,65.5510088530586,65.5510088530586
"Conservancy","Conservancy_64","Etanga","SSP245_2090","Without_Intervention","Browser-Mixed",1,47900,47900,-5.99783222184592,-5.99783222184592
"Conservancy","Conservancy_64","Etanga","SSP245_2090","Without_Intervention","Grazer",2,5260,5260,-14.9503914341912,-14.9503914341912
"Conservancy","Conservancy_64","Etanga","SSP245_2090","Without_Intervention","Grazer-Mixed",1,25128,25128,-11.4478912799652,-11.4478912799652
"Conservancy","Conservancy_64","Etanga","SSP585_2050","With_Intervention","Browser-Mixed",1,43922,43922,-13.804428379988,-13.804428379988
"Conservancy","Conservancy_64","Etanga","SSP585_2050","With_Intervention","Grazer",2,12949,12949,122.602129011605,122.602129011605
"Conservancy","Conservancy_64","Etanga","SSP585_2050","With_Intervention","Grazer-Mixed",1,48071,48071,69.4025362201987,69.4025362201987
"Conservancy","Conservancy_64","Etanga","SSP585_2050","Without_Intervention","Browser-Mixed",1,48928,48928,-3.97994557681044,-3.97994557681044
"Conservancy","Conservancy_64","Etanga","SSP585_2050","Without_Intervention","Grazer",2,5459,5459,-11.5808134088373,-11.5808134088373
"Conservancy","Conservancy_64","Etanga","SSP585_2050","Without_Intervention","Grazer-Mixed",1,25935,25935,-8.6053554724146,-8.6053554724146
"Conservancy","Conservancy_64","Etanga","SSP585_2090","With_Intervention","Browser-Mixed",1,41358,41358,-18.8348186236909,-18.8348186236909
"Conservancy","Conservancy_64","Etanga","SSP585_2090","With_Intervention","Grazer",2,12182,12182,109.401413909179,109.401413909179
"Conservancy","Conservancy_64","Etanga","SSP585_2090","With_Intervention","Grazer-Mixed",1,45229,45229,59.3883243625873,59.3883243625873
"Conservancy","Conservancy_64","Etanga","SSP585_2090","Without_Intervention","Browser-Mixed",1,46116,46116,-9.49845497084256,-9.49845497084256
"Conservancy","Conservancy_64","Etanga","SSP585_2090","Without_Intervention","Grazer",2,5064,5064,-18.1147893907301,-18.1147893907301
"Conservancy","Conservancy_64","Etanga","SSP585_2090","Without_Intervention","Grazer-Mixed",1,24193,24193,-14.743826838154,-14.743826838154
"Conservancy","Conservancy_65","Eiseb","Current","Current","Browser-Mixed",1,374925,374925,0,0
"Conservancy","Conservancy_65","Eiseb","Current","Current","Grazer",2,41518,41518,0,0
"Conservancy","Conservancy_65","Eiseb","Current","Current","Grazer-Mixed",1,197811,197811,0,0
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","With_Intervention","Browser-Mixed",1,311101,311101,-17.0231754760379,-17.0231754760379
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","With_Intervention","Grazer",2,108882,108882,180.434081358174,180.434081358174
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","With_Intervention","Grazer-Mixed",1,393339,393339,98.8454222703354,98.8454222703354
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","Without_Intervention","Browser-Mixed",1,357779,357779,-4.5732544847404,-4.5732544847404
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","Without_Intervention","Grazer",2,39042,39042,-6.11732925194206,-6.11732925194206
"Conservancy","Conservancy_65","Eiseb","SSP245_2050","Without_Intervention","Grazer-Mixed",1,186941,186941,-5.49519702595664,-5.49519702595664
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","With_Intervention","Browser-Mixed",1,301114,301114,-19.6870449275145,-19.6870449275145
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","With_Intervention","Grazer",2,105371,105371,171.388902680163,171.388902680163
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","With_Intervention","Grazer-Mixed",1,380662,380662,92.4369756780715,92.4369756780715
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","Without_Intervention","Browser-Mixed",1,346326,346326,-7.62799854685123,-7.62799854685123
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","Without_Intervention","Grazer",2,37723,37723,-9.30558642527267,-9.30558642527267
"Conservancy","Conservancy_65","Eiseb","SSP245_2090","Without_Intervention","Grazer-Mixed",1,180744,180744,-8.62779158917674,-8.62779158917674
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","With_Intervention","Browser-Mixed",1,301444,301444,-19.598966044071,-19.598966044071
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","With_Intervention","Grazer",2,105503,105503,171.729728080199,171.729728080199
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","With_Intervention","Grazer-Mixed",1,381130,381130,92.6733700830003,92.6733700830003
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","Without_Intervention","Browser-Mixed",1,346673,346673,-7.53546087551849,-7.53546087551849
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","Without_Intervention","Grazer",2,37830,37830,-9.03157214563931,-9.03157214563931
"Conservancy","Conservancy_65","Eiseb","SSP585_2050","Without_Intervention","Grazer-Mixed",1,181138,181138,-8.42876550891477,-8.42876550891477
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","With_Intervention","Browser-Mixed",1,282234,282234,-24.7226040136155,-24.7226040136155
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","With_Intervention","Grazer",2,98765,98765,154.374164219003,154.374164219003
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","With_Intervention","Grazer-Mixed",1,356796,356796,80.3719931774596,80.3719931774596
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","Without_Intervention","Browser-Mixed",1,324612,324612,-13.4195848303908,-13.4195848303908
"Conservancy","Conservancy_65","Eiseb","SSP585_2090","Without_Intervention","Grazer",2,35358,35358,-14.9919043895986,-14.9919043895986
